31,"Humans don't usually shut down, shut down is typically used to describe technology."
31,A human being cannot shut down
32,Cucumbers need the conditions of a garden to grow instead of a couch.
32,A couch isn't where you plant seeds.
32,It isn't appropriate to plant things in a couch.
33,Gas stove is equipment to cook food
33,A gas stove is for cooking.
33,A gas stove is not a toy.
34,Stars has not eyes
34,stars cannot read
34,People read the stars and not the other way around.
35,A door can be closed but a door cannot be turned off
35,A door cannot be turned off.
35,A door is never on so can't be turned off.
36,"Books have pages and words to read, while windows do not and serve a different purpose."
36,You can't read a window.
36,He cannot read a window.
37,A griffin is a mythical creature that does not exist.
37,Griffin's don't exist and so this is not possible
37,there is no such thing as a griffin
38,drinking petrol is dangerous to one's life
38,Sara cannot drink petrol
38,people don't usually drink petrol
39,chair is bigger than the fridge
39,A chair would not fit inside a fridge.
39,A chair is too big to go in a fridge.
40,A tiger has not letters on herself
40,"Tiger is not a book or any sentence, It is living thing."
40,A tiger cannot be read.
41,Internet can not be used on a radio
41,You could use the internet to listen to the radio
41,radio doesn't use internet
42,The moon is not reachable by car.
42,The moon is in space.
42,The moon is in outer space.
43,"If you jumped from a plane to get groceries, you would have no way to get them home."
43,You can't land inside a store
43,This is a place you should walk or drive to.
44,"A desert has no water, so a fish could not swim there."
44,A desert is dry and has no water and fish need water to swim
44,The desert has no water.
45,Dead ice creatures do not exist.
45,Dead things can't walk.
45,Dead creatures don't walk.
46,There are not enough water under a tap to swim
46,"You swim in pools, seas or rivers usually"
46,I swim in a pool.
47,A mountain is much bigger than a person
47,A mountain isn't edible.
47,Mountains are not food.
48,A purse is too small for a giraffe to be in.
48,The giraffe wouldn't fit.
48,GIRAFFE IS BIGGER THEN A PURSE SO IT'S NOT POSSIBLE
49,A book is used to study
49,A book does not have the ability to show what time it is.
49,Books don't tell the time
50,"You need a bouncing objet for playing basketball, and a rock does not bounce"
50,Usually people use a ball of some sort to play basketball
50,A rock will not bounce
51,it is unusual to keep a moth as a pet
51,A moth does not walk.
51,You can't effectively walk an insect.
52,Colours cannot being listened
52,Colours don't have sound.
52,Colours don't make sound.
53,Walking is not possible in the air
53,The air is not solid to run on.
53,Gravity keeps us on the ground.
54,Dragons do not exist.
54,Unfortunately dragons don't exist and so a woman (blonde or otherwise) can't ride them
54,Dragons aren't real.
55,Book is not a food
55,Books are not edible
55,A book is not food.
56,Human can't eat artificial made fruits
56,Artificial mango isn't real food so it's not edible.
56,"Artificial foods are not,  by definition, the actual foods they emulate."
57,It is too heavy
57,A baby doesn't read so wouldn't take a dictionary
57,Dictionaries are heavy books that a baby cannot lift or take.
58,summertime is typically vacation time for school
58,Schools are closed in the summer for break.
58,In most countries schools is out for summer.
59,Chocolate is a melting solid therefore cannot cry
59,chocolate doesn't cry
59,"Chocolate is an inanimate, non human thing and cannot cry."
60,barbecues are a physical object not like commercials
60,Barbecues cannot be placed in a tv show.
60,"barbecues are in gardens or yards, not in the middle of television programs"
61,One should not drive when one is tired.
61,A car is not a place to sleep.
61,If you are tired you want to sleep and people sleep in beds
62,Too much alcohol in our organism makes us puke
62,Alcohol when consumed in high amounts can cause nausea and for many people this inducing vomiting.
62,Drinking alcohol can make people puke.
63,A jellyfish is a sea creature not intended to hold anything.
63,Jellyfish live in the sea and the water would ruin the checks.
63,jellyfish are too jelly to hold things
64,lawyers are people who provide legal aid
64,Real lawyers do not play characters on TV or theatre
64,Lawyers defend or prosecute people charge with crimes.
65,A giraffe is too big to fit into a car
65,Giraffes cannot drive or even fit inside a car.
65,A giraffe would not fit inside a car.
66,a kitten is a small cat
66,kitten is a small of cat
66,A kitten is a small cat.
67,Parrots do not have jobs
67,Parrots are animals and don't have jobs.
67,A parrot doesn't work
68,Kitchen sink is not big enough to take bath in it
68,The kitchen sink is smaller and harder to get into than the bathtub.
68,My daughter is too big to fit in the sink
69,Programming language is not a weapon
69,A person cannot kill someone with a programming language
69,Programming language lives in a virtual world and not in the physical world in a form that could kills someone
70,You can't share food with an establishment
70,The cinema is not a person.
70,A cinema is not capable of sharing.
71,Rotten food is decomposing and producing toxic smelly gasses.
71,rotten food smells terrible
71,Rotten food isn't fresh but gone off so it can't smell nice.
72,Toasters are not clothing
72,A toaster in an electrical product and not a outfit.
72,Toaster is a electrical device it could not be wear.
73,Beds are generally comfortable while volcanoes cause destruction.
73,Volcanos are very hot and would kill anyone who would fall asleep on one.
73,Volcanos are very hot and one would not be able to fall asleep if one stays alive at all.
74,Ghosts don't exist.
74,ghost is not visible to spoke
74,GHOST IS NOT A MAN
75,A school requires teachers in order to run and teach the pupils so a teacher would always be in a school.
75,Teachers work in schools so you will always see them there
75,Teachers work at schools.
76,An advertising board is much larger than a pizza.
76,Advertising boards are not used for cutting.
76,advertising boards are too large to cut pizza with
77,The sun is a natural object created from space
77,No one built the Sun.
77,The sun was naturally created.
78,People do not heat buildings in the microwave
78,buddings don't fit in microwaves
78,Buildings don't fit inside a microwave.
79,Chickens do not fly.
79,Chickens don't often fly.
79,Chickens do not fly
80,Cows are not musical instruments
80,A cow is an animal and not a musical instrument
80,you don't play a cow
81,Your heartbeat is what keeps you alive and breathing by transporting blood so without it you are dead.
81,"If a person does not have a heartbeat, they are not alive."
81,Heart must beat for a living thing to stay alive.
82,a trampoline is not sentient and cannot jump
82,Trampolines are still objects that do not perform actions.
82,Trampoline can't jump
83,Dragons are not a creature that exists
83,Dragons don't exist
83,Georgia tech trains people
84,Lunch box is a container to carry food
84,A person would not fit inside of a lunch box.
84,It is impossible to travel anywhere in a lunch box
85,"The moon doesn't change sizes, the light that helps us see it changes and that affects what shape it looks to us"
85,The moon is not broken and does not get fixed
85,the moon isn't broken when its not full
86,Water usually does not hold up while money is tangible.
86,Water is not currency.
86,"No one pays a the bill with water, water is not a form of payment."
87,Music is not cookable
87,"Music is not something that can be touched, so therefore can't be cooked"
87,"you don't cook music, you make music."
88,Water has no capacity to show the story letters
88,Water will not stay still so you cannot write in it.
88,You cant write on water
89,A computer has limited space in a hard-rive so the storage cannot be unlimited.
89,Computers have finite storage
89,The computer has limited storage
90,Crying is a natural response to being sad and many people cry when they are sad to express the feeling.
90,"People cry for many different reasons, not only when they are angry"
90,People cry for many different reasons.
91,"Hamburgers are a lunch or dinner food, and pudding is a dessert."
91,Most people find hamburgers to be a heavy meal and it is recommended to eat something light for breakfast.
91,"Hamburgers and pudding are lunch or dinner options, not breakfast."
92,A pillow is softer than a stone and does not cause injuries
92,pillows are soft and do not cause pain if thrown at someone
92,Pillows are light and soft and cannot cause pain.
93,A drum is much larger than a sock.
93,socks don't fit on drums
93,A drum doesn't wear clothes.
94,there is no hair on teeth
94,Teeth don't have hair.
94,A person does not shave their teeth.
95,A star is too far away for someone to but a condiment on.
95,A star is not food.
95,The stars are too far a way to put anything on except for a spaceship.
96,shoes are needed to walk outside
96,A ghillie suit is for niche purpose.
96,Ghillie suits aren't worn outside.
97,Fridge is a tool and is not a musical instrument
97,A fridge is not an instrument.
97,You can't play a fridge.
98,"It is a human right to visit a relative and there are no laws against it, so you can visit a relative."
98,Relatives are able to visit each other.
98,People frequently visit family.
99,Tight shoes make walking unbearable.
99,tight shoes hurt feet
99,"If shoes are tight, they are not comfortable"
100,"Lowering high blood pressure, and weight loss is the result of eating healthy and exercising."
100,Losing weight lowers blood pressure
100,Having low blood pressure isn't a way to diet
101,Computers are not organic products and are made by humans
101,Plants are unable to make computers.
101,Plants only make oxygen and fruits or vegetables not things made out of plastic like computers
102,No one can digest electronic goods.
102,Electronic products must not be eaten
102,you would die if you ate electronics
103,Europe is a continent but france is a country
103,Europe is a larger area than France.
103,Europe is a continent and is too large to be in a small country like France.
104,There is no road leading to the moon
104,The moon is in outer space.
104,It is impossible to get to the moon by car
105,A birthday refers to the day you were conceived as a way to refer to your age so it cannot be the day your parents met.
105,the day of their birth is their birth day
105,A baby is not born on the day the parent's met.
106,Walmart is a store for persons not animals
106,Sheep do not shop anywhere.
106,Sheep do not shop
107,"Alcohol is the only thing you can get drunk from and by drinking it, your brain becomes drunk."
107,"Alcohol, by it's chemical nature,  has an intoxicating effect."
107,Drinking alcohol will eventually get a person drunk.
108,Fire hydrants do not have firing mechanisms
108,fire hydrants are inanimate therefore cannot do anything
108,A fire hydrant doesn't have ammunition.
109,"the multitude of trees makes up a forest, and the presence or absence of snow is irrelevant"
109,Forests are not always covered with snow.
109,"forests are normally covered with trees, that is what makes it a forest"
110,The building is not alive
110,A building is not alive or mobile.
110,building can't do anything.
111,Grass does not have voice or mouth to make noise.
111,grass doesn't sing
111,Grass is not alive and has no mouth.
112,A refrigerator is much larger than a meat.
112,A fridge can't be held in your hand.
112,A fridge is not sharp and is unable to cut food.
113,"You can't run the sky,because you will go the sky use the space rocket."
113,I have to stay in contact with the ground when I run
113,It is impossible for humans to reach the sky without the help of aircraft; gravity makes this impossible.
114,Pens are made to be used for writing and are a common writing tool that people use because they are effective.
114,Everyone uses pens
114,Pens are a writing implement used by many people.
115,The whale is much larger than a bathtub.
115,Whales are big animals and can't fit in bathtubs.
115,Standard bath tubs could not hold a whale.
116,A boxer needs to punch in a boxing match to score points and win. A referee makes them punch.
116,If you don't punch in a boxing match you cannot claim to be a boxer
116,A boxing match is all about boxing.
117,People do not drink sulfuric acid because it would kill them.
117,Sulfuric acid is not edible.
117,Sulfuric acid would kill a person so usually people do not drink it.
118,Tires cannot be drunk.
118,tires don't fit in a cup
118,Humans cannot drink tires.
119,Screwdriver is a passive mechanical tool
119,Screwdrivers cannot control a tv.
119,A screwdriver does not control a television
120,The whale can swim much better than a giraffe
120,Giraffes live on land.
120,Giraffes are land animals and do not swim in oceans
121,A city is too big to fit into whatever belongings the person has.
121,Cities are not mobile-and have affixed infrastructures that cannot be transported from place to place.
121,A city is a place and can't be moved.
122,ice cream would easily melt in a closet
122,The ice cream would melt in the closet so it is very unlikely that he put it there.
122,ice cream would melt in the closet
123,Planes are much bigger than people
123,"People cannot be full of planes, but a plane can be full of people"
123,Planes are larger than people.
124,You can't buy hands from a shop.
124,You cannot buy hands at stores or shops.
124,Hands can't be bought in a store.
125,You can't take a curb from it's spot.
125,the curb is much heavier to take
125,A curb is a place.
126,Rocks cannot be lit easily
126,Rocks don't catch fire.
126,Alice cannot light a rock
127,Pizzas do not have engines to be flown.
127,Pizzas do not fly.
127,She flew on a plane
128,only a qualified surgeon can perform a surgery
128,"If a person is a musician, that does not mean they are able to perform surgery"
128,Musicians are trained in the specialty of music not surgery
129,A truck is bigger than a tooth.
129,A truck will not clean teeth.
129,A person does not brush their teeth with a truck
130,the house is bigger than the man
130,A house is too big to enter a man
130,"A house is an object so it cannot enter anything, especially a man."
131,A whale is too large to fit on a shelf.
131,Whales are way too big for any shelf to fit on.
131,Whale is biger then the shelf.
132,You cannot eat wizards.
132,"If the wizard is in the book, then it is imaginary and cannot be eaten"
132,Wizards can protect themselves from being eaten.
133,Laptop is not a vehicle which can be driven.
133,He uses a laptop at the office
133,laptops do not provide physical transportation
134,Book is not eatable.
134,Books are not edible
134,Books are not edible.
135,A table does not melt at room temperature.
135,Tables don't melt.
135,tables don't melt
136,Mars is another planet
136,You cannot walk through outer space.
136,The only way to get to mars is by spaceship.
137,A tractor is too heavy to lift with its hands.
137,tractors are too heavy
137,A tractor is too heavy to lift with your hands.
138,Mountains are much larger than trees
138,A mountain can't be cut down.
138,mountains are too big to be cut down
139,lava is too hot to swim in it
139,He would die if he did that
139,you would die in lava
140,A horse is much larger than a wallet.
140,"A person cannot put a horse into a wallet, it would not fit"
140,A horse is too large to fit inside a wallet.
141,A person can't write down something with a spoon.
141,A person does not use a spoon to write
141,"Spoons are used for eating, not writing."
142,bricks cannot be eaten
142,People eat food and a brick is not a food and it is also too hard to chew.
142,Brick is not allowed to eat
143,A sword is not alive
143,Swords are inanimate
143,Swords are not alive
144,Cars have wheels and cannot fly
144,Cars do not fly.
144,Cars do not fly
145,car keys are for locking or unlocking the car rather than calling people
145,A person does not use car keys to make a phone call
145,car keys do not make phone calls
146,Globes are made of materials you cannot eat
146,A globe is not food.
146,"A globe is not edible, thus cannot be served as dinner"
147,beauty parlour does not provide food for your hunger
147,Beauty parlors do not sell food
147,parlors don't have food for hunger
148,"The piano is an instrument we play, not hit"
148,You cannot get music out of the piano by hitting it.
148,you don't hit a piano
149,One day is only 24 hours
149,Every day by definition is 24 hours long
149,In the day only 24 hours
150,You can not drink gas.
150,"A person does not drink gas, from a cup or anything else."
150,A gas would not stay in a cup.
151,A lion is a wild animal
151,Lions don't wear clothes.
151,You don't put clothes on a lion.
152,An anvil is too heavy to throw in a basket.
152,An anvil is very heavy and could not be thrown through a basket
152,Anvils are too large and heavy to throw.
153,Ice creams are for taking not for cooking
153,you don't COOK ice creams
153,Ice cream would melt if cooked.
154,A crane and made of metal is not fit for eating.
154,A crane is not food.
154,A crane is not something that is eaten- it is not food.
155,Spoon is an utensil
155,A spoon is too small to dance on.
155,Spoons are too small to dance on.
156,landscapes portray land rather than individual people
156,Landscapes focus on a wider scale and more about the environment than an individual.
156,"A landscape focuses on a natural setting, not a person."
157,Humans do not eat mud.
157,Mud is not edible.
157,Mud is not edible.
158,You can not defrost a chicken using a lighter because the heat generated is too small and focuses on only one part of the chicken.
158,Lighters are not designed for defrosting frozen items.
158,A lighter is much too small to defrost a chicken.
159,Water has no solid surface to hold someone above it.
159,water does not support human weight
159,A person cannot walk on water
160,Sharks and fish do not talk.
160,A shark cannot talk
160,Fish cannot talk
161,A tractor is too heavy for one person.
161,It is physically impossible for only one person to lift a tractor.
161,Tractors are too heavy to be lifted by a normal person
162,The stove is for cooking.
162,The stove is not for calls
162,stoves don't call people
163,The sun does not appear at night
163,At night the sun does not shine.
163,"At night, we cannot see the sun and therefore it does not shine brightly at nighttime."
164,The book is not alive
164,A book is not alive.
164,Books are made of paper and have no way to eat
165,Heaven has no pages like the book.
165,you cannot write the sky
165,A woman can not physically write in the sky.
166,Denmark exists and Liegenpoofa does not
166,There is no country known as liegenpoofa.
166,There is no country named liegenpoofa
167,Dust accumulates on a desktop naturally overtime because of spores in the air.
167,Dust can be found everywhere
167,Dust lands anywhere.
168,Extension cords are inedible.
168,"Extension cords are not food and should not be eaten, as a rule."
168,dogs would die if they ate cords
169,The laundry is generally viewed as a boring activity
169,Laundry is not a fun activity for children.
169,children don't love doing chores
170,A blender is too small
170,people would die in a blender
170,A blender is too small to take a bath in.
171,Cheese is a food and silver is metal
171,Cheese is too soft and edible to be made into a coin.
171,Coins are typically made of metal not food.
172,"a fork, unlike a knife, cannot cut"
172,A knife is used to cut bread
172,Forks are not sharp enough to cut bread.
173,Horse does not lay eggs.
173,Horses don't lay eggs
173,Horses do not lay eggs.
174,No one can sleep over water.
174,She swims in pool water
174,A person would sink in a pool.
175,Stoves get hot and you cannot freeze water in the heat.
175,Stoves are hot so the water would boil not freeze
175,"A stove heats things, not freezes them."
176,Horses do not have the glands to produce materials to spin webs.
176,Horses don't spin webs.
176,A horse is not capable of spinning a web.
177,minecraft is a virtual game
177,"Minecraft is a computer game, not a toy."
177,Netball is a sport game and Minecraft is a computer game that is not about sports.
178,A house is much larger than a purse.
178,houses don't fit in purses
178,A house is too large to fit in a purse.
179,A battle tank is much larger than a car.
179,A battle tank is bigger than a car.
179,A battle tank is much larger than a car and would not fit
180,"Shoes go on feet, not in mouths."
180,"Shoes are not meant for consumption and generally do not taste good, therefore there is no reason to put them in one's mouth."
180,Shoes don't fit in a person's mouth.
181,Teapots are not clothing
181,A teapot put over a head would most likely fall and break so one should not do that.
181,"TEAPOTS DO NOT GO ON YOUR HEAD, THEY ARE NOT HEADWEAR"
182,Meat is the preferred food to dogs because they are carnivores and it has all their nutritional needs.
182,Dogs are genetically inclined to have meat as part of their natural diet
182,Dogs are carnivores.
183,The door is not alive
183,Doors cannot open people.
183,A door is not alive.
184,Cars cannot ride across the ocean
184,the ocean do not has roads for cars
184,There are no roads on the ocean.
185,A bowling alley can't be put on a couch.
185,A bowling alley is a place.
185,A bowling alley won't fit on a couch
186,Ants have a body that is too small to curl up in a tree.
186,Ants are too small to wrap all the way around a tree.
186,An ant is too small to wrap around a tree
187,A ship is much larger than a piano.
187,A person does not use a ship to play a piano
187,Ships are giant  and cannot be used to play a piano
188,A pocket knife has many uses because it has a blade and can cut things like food or wood.
188,POCKET KNIFE IS NOT USELESS
188,A pocket knife can do a lot of things.
189,You cannot eat a lion
189,Lions are not used to make sandwiches or eaten by humans
189,Lion isn't type of meat people it or put in the sandwich.
190,A cloud is too high relative to the cat.
190,Clouds are in the sky and cats are on the ground.
190,"cloud is not a biting thing, it's too high on the sky."
191,A fish has no intelligence to drive a car
191,Fish cannot drive cars - they do not have legs or arms
191,Fish do not have the body nor brain to operate a car.
192,Cleveland is a city not a state.
192,Cleveland is a city
192,Cleveland is a city in the state of Ohio
193,"Broiling is a process to cook meat, not cake."
193,Cakes are baked not broiled
193,Cakes are baked not broiled.
194,A basketball ball cannot be played in tennis due to its size
194,Tennis is played with a tennis ball.
194,basketballs are too large for tennis rackets
195,One person just can't pull a ten ton block.
195,One person is not strong enough to pull a ten ton block.
195,A ten to block is too heavy for only one person to pull.
196,using computers daily increases the risk of heart disease
196,doctors like computers
196,A computer has no benefit to your health.
197,A shirt is not for the foot.
197,A shirt goes on your chest.
197,shirts go on the body not the foot
198,Whales are to heavy to be apart of the water cycle.
198,Whales are animals and do not occur like rain
198,"whales don't fall from sky, they are too big"
199,Breathing fire is not something humans can do.
199,Children do not breath fire
199,A human cannot create fire inside their body.
200,Zebras do not hunt lions.
200,"Zebras do not hunt lions, they are hunted by lions."
200,Zebras are herbivores so they don't hunt.
201,Beds do not move and thus cannot be chased.
201,Beds do not run anywhere so there is not need for chasing them.
201,The bed can't run away
202,scales are used for measuring the weight of things
202,A scale is used for measuring weight.
202,Scales are used to weigh things
203,A footballer gets paid to kick a football into a goal and so he needs to do so.
203,Footballers kick footballs all the time.
203,If you don't every kick a football then you can't claim the title footballer
204,Turkey is a country and chicken is a bird
204,Chicken is not a place a person can visit.
204,"chicken is poultry, not a place"
205,turning on the heaters will not help you see things in the dark
205,A heater doesn't make light.
205,The heather will not provide light in the dark
206,"Kitchen fires, and or mistakes are not a direct result of cooking gourmet meals."
206,"Kitchen fires are not often caused by cooking gourmet meals, therefore cannot be the number one cause"
206,you can always have kitchen fires
207,Dog is an animal which cannot be used to drink beer
207,Dogs are not containers nor will they hold liquid.
207,You don't drink beer out of a dog
208,The moon is not a destination everyday people can visit
208,"Families cannot travel to the moon, there is no oxygen there"
208,The moon is a heavenly star
209,Sugar is widely used by humans with no  fear
209,"Sugar is not bad for humans, it can also be good in some cases"
209,People like to eat sweet things.
210,"Sahara is a desert, which means that it receives very little rain"
210,The Sahara is a desert and there is not much rain in deserts.
210,The Sahara is a desert which happens when there is no rain
211,People do not eat automobiles for food
211,you cannot eat an automobile
211,An automobile isn't food.
212,milk will not clean your hair
212,Milk doesn't clean hair.
212,A person does not use milk to wash hair
213,doing the toilet in public places is wrong
213,Taking a dump in the park is illegal and unsanitary.
213,If you take a dump in the park you might get beaten up by cops and get injured and being injured is not healthy.
214,Dinosaurs are extinct
214,Dinosaurs are extinct.
214,There are no living dinosaurs.
215,A glass is much smaller than a pool.
215,A glass is too small to jump into.
215,A glass is too small to jump into.
216,A snow globe is too small for a person to live in
216,A snow globe is not designed for habitation.
216,A snow globe is too small to live in.
217,Milk is a liquid not an musical instrument.
217,milk is not a substance one can play
217,Milk is not an instrument that can be played
218,Water is the most efficient way to hydrate yourself compared to other liquid.
218,You can hydrate by drinking water
218,Water is the best way to hydrate
219,Medicines are not alive
219,Medicine does not any physical actions by itself.
219,You take the medicine
220,Fan do not fit in bottles.
220,A fan is bigger than a bottle
220,FANS WOULDNT FIT IN A BOTTLE
221,Water bottle is not a day of the week.
221,A water bottle is not a day of the week.
221,"Tomorrow is an abstract, general concept and cannot be put in anything, such as a water bottle."
222,The bed is too big for a pan.
222,A bed would not fit inside a pan.
222,Beds are much bigger than pans and don't fit in them
223,A dishwashers purpose is too clean dishes and was invented to do so.
223,dishes 100% can be cleaned in a dishwasher
223,A dishwasher is supposed to clean dirty dishes.
224,The shark can't fit into the cabinet.
224,A shark would not fit in a cabinet.
224,A person would not put a shark into a cabinet
225,Plastic is not food.
225,Plastic is generally not edible.
225,People do not eat plastic
226,Cats do not bark.
226,Cats do not bark they meow
226,Cats don't bark.
227,"You usually drink at the pub, not before the pub"
227,"You drink at the pub, not before."
227,Alcohol can be consumed to become intoxicated.
228,Television is not a game or sport
228,Television is not a sport.
228,you can't play a television
229,Eagles do not go into bodies of water
229,birds don't fly in the oceon
229,Eagles cannot swim in the water.
230,People don't go the moon casually
230,Most people can't travel to the moon.
230,Most humans do not have the capability for space travel and the trip could not be made in one day anyway.
231,200 is not one hundred in the international system
231,200 is two hundred
231,This is mathmatically incorrect
232,"The closet is too small, not fit for racing."
232,Closet is too small to run in
232,Closets are made to hold clothing.
233,paper isn't a liquid
233,He writes on paper
233,Paper is not a liquid.
234,The spoon is too small and no one can sleep on it
234,Spoons are too small and hard to sleep on.
234,THE GIRL SLEEPING ON BED NOT SPOON
235,You can't type something on a floor
235,There is no way to type on a floor
235,Things are typed onto paper.
236,Planes do not swim.
236,Planes do not swim
236,THE PLANE ONLY FLEW
237,Mechanic does not know anything about human medicine and works with machine
237,Mechanics don't know anything about teeth.
237,People visit the dentist for tooth pain.
238,Dogs cannot fly.
238,Dogs are unable to fly.
238,The dog cannot fly.
239,Cinemas will never ask you to show your passport
239,A cinema does not check your passport
239,PASSPORT FOR TRAVEL
240,Mailboxes are too small to fit inside.
240,A person cannot fit inside a mailbox
240,People can't fit in a mailbox.
241,A door cannot be unlocked with a shoe.
241,A shoe can not unlock anything
241,"Shoes belong on feet, keys unlock doors."
242,Hairdressers do not perform health check-ups on animals.
242,Hairdresser cut hair.
242,"A hairdresser does not have the knowledge, education or equipment to do a health check up on a dog."
243,Good night is said at night before you go to bed
243,You say good night when you go to sleep
243,you say good night before you go to bed
244,The children wont be happy when thet see a monster
244,Monsters are scary for children.
244,Monsters are scary for children
245,A spoon is not sharp and couldn't cut a ham.
245,A spoon is an impractical tool to use when carving a ham.
245,A spoon is round so it can't be used for carving
246,Gyms can't give medical care or vaccines to animals
246,GYM NOT SUITABLE FOR DOG
246,A gym is not a place where you get vaccines
247,"Dinner is eaten in the evening, not the morning."
247,dinner is in the evening only.
247,dinner is eaten in the evening
248,"According to Oxford, the correct form is potatoes"
248,The correct plural form is potatoes
248,"Potatoes is the plural of potato, not misspelled potatos."
249,A soap should be in a soap dish.
249,table is not place for soap
249,soap belongs into the bathroom
250,You can't fly a plane if you're driving a car
250,People cannot drive and fly at the same time.
250,Planes are not driven by cars
251,Restaurant is a place to eat and no one prays there
251,RESTAURANT IS A PLACE OF EATING
251,"While you could pray at a restaurant, it is not typically a place where people go to do so.  You go to a restaurant toeat."
252,Banker does not investigate about crime
252,A banker can does not handle complaints about a robbery
252,The banker would be the one getting robbed
253,Curtains are a physical barrier for the light.
253,Curtains block light from the room
253,Curtains are designed to shield you from light
254,Lunch box is to store and carry food
254,You can't text through a lunch box
254,Test messages require an electric signal which lunch boxes don't provide.
255,No one sits and relaxes on stove
255,There is no place to sit and relax a a stove.
255,A stove is for cooking
256,Defendant's don't decide what happens to the jury.
256,The defendant is not the one who does the sentencing.
256,"In court, it is the jury, not the defendant, that decides the outcome of the trial"
257,It is dangerous to drink petrol
257,NO ONE DRINK PETROL
257,No person drinks petrol.
258,You cannot eat a book.
258,You cannot eat books
258,James would not eat paper.
259,You cannot access a supermarket in a car.
259,You cannot drive a car in a supermarket.
259,Supermarkets are not big enough for cars to drive inside.
260,Museums are meant to be visited by the public just for seeing not buying
260,A museum doesn't have pictures for sale
260,Museums are not stores to buy things
261,Pen is too small to hold clothes
261,A pen is far too small to put clothing inside it.
261,Clothing doesn't go in a pen
262,"Shirts are worn on the torso, not on feet"
262,Shirts are typically not worn this way.
262,SHIRT IS TO WEAR IN UPPER BODY
263,No one can cook plate for food
263,"Plates cannot be cooked, they are for serving food."
263,Plates cannot be cooked
264,A guitar is for playing music
264,Football is played on a field or in a video game.
264,Play football is only on playground.
265,You can't make a phone call to written words.
265,You call people on the phone.
265,He copied the notes.
266,Mobile is a communicating device
266,Mobiles do not have any cleaning capabilities.
266,Mobiles do not clean.
267,A bed is an object specifically used for sleeping
267,tvs are often in the lounge and a bed is not
267,A BED IS USED FOR SLEEPING PURPOSE
268,No one drinks sand like liquid.
268,You cannot drink sand
268,Sand is not a liquid
269,You cannot bake a pie in the bathtub.
269,A pie does not belong in a bathtub
269,The bathtub is for washing up.
270,No one eats shoe
